,gid_3
38637,PHL.74.10.6_1
38648,PHL.74.9.1_1
38664,PHL.74.13.15_1
38675,PHL.74.13.16_1
38681,PHL.74.13.1_1
38694,PHL.74.13.13_1
38697,PHL.74.13.18_1
38754,PHL.74.19.4_1
38810,PHL.74.22.3_1
38824,PHL.74.22.6_1
38832,PHL.74.22.8_1
38841,PHL.74.21.14_1
38879,PHL.75.3.6_1
38918,PHL.75.5.10_1
38920,PHL.75.5.12_1
38925,PHL.75.5.17_1
38933,PHL.75.7.3_1
38934,PHL.75.7.4_1
38937,PHL.75.7.13_1
38941,PHL.75.7.14_1
38944,PHL.75.7.8_1
38946,PHL.75.7.10_1
39148,PHL.76.15.14_1
39150,PHL.76.1.1_1
39151,PHL.76.1.2_1
39152,PHL.76.1.3_1
39154,PHL.76.1.5_1
39160,PHL.76.1.11_1
39167,PHL.76.1.17_1
39171,PHL.76.2.3_1
39172,PHL.76.2.4_1
39174,PHL.76.2.6_1
39175,PHL.76.2.7_1
39176,PHL.76.2.8_1
39178,PHL.76.2.10_1
39183,PHL.76.2.15_1
39240,PHL.76.4.3_1
39243,PHL.76.4.6_1
39244,PHL.76.4.7_1
39245,PHL.76.6.40_1
39255,PHL.76.4.17_1
39256,PHL.76.6.5_1
39259,PHL.76.5.1_1
39267,PHL.76.5.9_1
39268,PHL.76.5.10_1
39272,PHL.76.5.23_1
39275,PHL.76.5.16_1
39278,PHL.76.5.19_1
39280,PHL.76.5.21_1
39281,PHL.76.5.22_1
39282,PHL.76.6.27_1
39283,PHL.76.5.24_1
39284,PHL.76.5.25_1
39286,PHL.76.5.27_1
39287,PHL.76.5.28_1
39290,PHL.76.5.31_1
39291,PHL.76.5.32_1
39296,PHL.76.5.37_1
39297,PHL.76.5.38_1
39299,PHL.76.5.40_1
39300,PHL.76.6.28_1
39303,PHL.76.5.43_1
39304,PHL.76.5.44_1
39306,PHL.76.6.1_1
39307,PHL.76.6.2_1
39308,PHL.76.6.3_1
39309,PHL.76.6.4_1
39310,PHL.76.6.6_1
39311,PHL.76.6.7_1
39313,PHL.76.6.9_1
39314,PHL.76.6.10_1
39315,PHL.76.6.11_1
39316,PHL.76.6.12_1
39317,PHL.76.6.13_1
39318,PHL.76.6.14_1
39319,PHL.76.6.15_1
39320,PHL.76.6.29_1
39322,PHL.76.6.17_1
39323,PHL.76.6.18_1
39324,PHL.76.6.19_1
39325,PHL.76.6.20_1
39329,PHL.76.6.24_1
39330,PHL.76.6.25_1
39331,PHL.76.6.26_1
39333,PHL.76.6.31_1
39334,PHL.76.6.32_1
39336,PHL.76.6.34_1
39345,PHL.76.6.44_1
39360,PHL.76.15.15_1
39393,PHL.76.9.2_1
39394,PHL.76.9.3_1
39399,PHL.76.9.8_1
39402,PHL.76.9.11_1
39408,PHL.76.9.17_1
39409,PHL.76.9.18_1
39410,PHL.76.17.63_1
39411,PHL.76.9.19_1
39414,PHL.76.9.22_1
39416,PHL.76.9.24_1
39417,PHL.76.9.25_1
39418,PHL.76.9.26_1
39419,PHL.76.9.27_1
39420,PHL.76.9.28_1
39421,PHL.76.9.29_1
39422,PHL.76.9.30_1
39423,PHL.76.9.31_1
39424,PHL.76.9.32_1
39426,PHL.76.9.34_1
39427,PHL.76.9.35_1
39430,PHL.76.9.37_1
39431,PHL.76.10.1_1
39432,PHL.76.10.2_1
39434,PHL.76.10.4_1
39439,PHL.76.10.9_1
39441,PHL.76.10.10_1
39442,PHL.76.10.11_1
39443,PHL.76.10.12_1
39445,PHL.76.10.14_1
39446,PHL.76.10.15_1
39447,PHL.76.10.16_1
39449,PHL.76.10.18_1
39450,PHL.76.10.19_1
39454,PHL.76.10.22_1
39455,PHL.76.10.23_1
39456,PHL.76.10.24_1
39457,PHL.76.10.25_1
39459,PHL.76.10.27_1
39460,PHL.76.10.28_1
39462,PHL.76.10.30_1
39465,PHL.76.10.32_1
39467,PHL.76.10.34_1
39472,PHL.76.11.4_1
39483,PHL.76.11.15_1
39519,PHL.76.15.1_1
39520,PHL.76.15.2_1
39521,PHL.76.15.3_1
39522,PHL.76.15.4_1
39523,PHL.76.15.5_1
39524,PHL.76.15.6_1
39525,PHL.76.15.7_1
39526,PHL.76.15.8_1
39527,PHL.76.15.9_1
39528,PHL.76.15.10_1
39529,PHL.76.15.11_1
39530,PHL.76.15.12_1
39531,PHL.76.15.13_1
39557,PHL.76.17.1_1
39558,PHL.76.17.2_1
39565,PHL.76.17.8_1
39566,PHL.76.17.9_1
39567,PHL.76.17.10_1
39570,PHL.76.17.12_1
39574,PHL.76.17.16_1
39575,PHL.76.17.17_1
39576,PHL.76.17.18_1
39577,PHL.76.17.19_1
39579,PHL.76.17.21_1
39580,PHL.76.17.22_1
39583,PHL.76.17.25_1
39584,PHL.76.17.26_1
39585,PHL.76.17.27_1
39587,PHL.76.17.29_1
39591,PHL.76.17.33_1
39593,PHL.76.17.35_1
39594,PHL.76.17.36_1
39596,PHL.76.17.37_1
39597,PHL.76.17.38_1
39599,PHL.76.17.40_1
39600,PHL.76.17.41_1
39601,PHL.76.17.42_1
39603,PHL.76.17.44_1
39612,PHL.76.17.53_1
39613,PHL.76.17.54_1
39616,PHL.76.17.57_1
39617,PHL.76.17.58_1
39618,PHL.76.17.59_1
39620,PHL.76.17.61_1
39625,PHL.76.17.68_1
39627,PHL.76.17.70_1
39628,PHL.76.17.71_1
39631,PHL.76.17.74_1
39632,PHL.76.17.75_1
39647,PHL.76.18.13_1
39652,PHL.76.18.18_1
39866,PHL.78.1.1_1
39867,PHL.78.1.2_1
39868,PHL.78.1.3_1
39870,PHL.78.1.5_1
39871,PHL.78.1.6_1
39874,PHL.78.1.9_1
39877,PHL.78.1.11_1
39884,PHL.78.1.18_1
39887,PHL.78.1.21_1
39892,PHL.78.1.25_1
39894,PHL.78.1.27_1
39895,PHL.78.1.28_1
39896,PHL.78.1.29_1
39897,PHL.78.1.30_1
39903,PHL.78.3.1_1
39925,PHL.78.3.9_1
39928,PHL.78.3.12_1
39933,PHL.78.4.1_1
39935,PHL.78.4.3_1
39943,PHL.78.4.11_1
39945,PHL.78.4.13_1
39948,PHL.78.5.8_1
39949,PHL.78.5.2_1
39950,PHL.78.5.3_1
39951,PHL.78.5.4_1
39952,PHL.78.5.5_1
39955,PHL.78.5.9_1
39956,PHL.78.5.10_1
40062,PHL.78.13.2_1
40063,PHL.78.13.3_1
40064,PHL.78.13.4_1
40066,PHL.78.13.6_1
40067,PHL.78.13.7_1
40071,PHL.78.13.11_1
40073,PHL.78.13.13_1
40075,PHL.78.13.15_1
40078,PHL.78.13.17_1
40079,PHL.78.13.18_1
40080,PHL.78.13.19_1
40081,PHL.78.13.20_1
40083,PHL.78.13.22_1
40084,PHL.78.13.23_1
40195,PHL.79.4.9_1
40429,PHL.79.15.4_1
40430,PHL.79.15.5_1
40431,PHL.79.15.6_1
40440,PHL.79.15.15_1
40446,PHL.79.15.22_1
40447,PHL.79.16.1_1
40448,PHL.79.16.2_1
40449,PHL.79.16.3_1
40451,PHL.79.16.5_1
40453,PHL.79.16.7_1
40455,PHL.79.16.9_1
40456,PHL.79.16.10_1
40457,PHL.79.16.11_1
40458,PHL.79.16.12_1
40459,PHL.79.16.13_1
40460,PHL.79.16.14_1
40462,PHL.79.16.15_1
40463,PHL.79.16.16_1
40464,PHL.79.16.17_1
40465,PHL.79.16.18_1
40467,PHL.79.16.20_1
40468,PHL.79.16.21_1
40469,PHL.79.16.22_1
40470,PHL.79.16.23_1
40473,PHL.79.16.26_1
40475,PHL.79.16.28_1
40476,PHL.79.16.29_1
40477,PHL.79.16.30_1
40623,PHL.80.1.37_1
40830,PHL.80.1.39_1
41476,PHL.80.29.10_1
41504,PHL.80.29.39_1
41568,PHL.80.29.96_1
